year,site,plot,siteplot,comm,div,div.shrub,plot.size,mu4.plot,pool,CWM_LD,CWM_SLA,CWM_WD,NE,CE,SE,fd_7t,fd_3t,FDis_7t,FDis_3t,PD,MPD,PS,ba,volume,density,deltaba,deltavolume,massc,deltamassc,ba_shrub
2016,A,D32,A:D32,A.CaHe|NySi,2,4,4mu,A.A_2_6_1,A1,0,12.67136759,0.55960943,34.83504363,32.71960234,2.115441292,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,0.621596463,19.81857255,81.35358944,14,3.365114675,24.5097896,18.97883695,5.662622398,NA
2016,A,D33,A:D33,A.CaHe|NySi,2,8,4mu,A.A_2_6_1,A1,0,12.67136759,0.55960943,54.43888083,52.22204048,2.216840347,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,0.464938495,33.6920453,148.4409843,14,4.58080903,37.23389262,34.52652884,8.560558833,NA
2014,A,C33,A:C33,A.CaHe|NySi,2,2,4mu,A.A_2_6_1,A1,0,12.67136759,0.55960943,1.160827805,75.65623045,-74.49540264,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,NA,11.70917461,35.53241286,10,2.6819294,12.48912075,8.343946466,2.928874832,NA
2015,A,D32,A:D32,A.CaHe|NySi,2,4,4mu,A.A_2_6_1,A1,0,12.67136759,0.55960943,25.12064653,24.05502157,1.065624962,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,NA,16.45345788,56.84379985,14,3.701572271,21.54029711,13.31621456,5.021924129,NA
2015,A,D33,A:D33,A.CaHe|NySi,2,8,4mu,A.A_2_6_1,A1,0,12.67136759,0.55960943,50.29140647,49.15756839,1.133838076,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,NA,29.11123627,111.2070917,14,0.723994039,16.61583887,25.96597001,3.824440396,NA
2014,A,C32,A:C32,A.CaHe|NySi,2,0,4mu,A.A_2_6_1,A1,0,12.67136759,0.55960943,61.34830674,51.350489,9.997817742,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,NA,25.86599343,105.6848235,14,4.096819923,30.93138906,24.7035128,7.197588371,NA
2017,A,D33,A:D33,A.CaHe|NySi,2,8,4mu,A.A_2_6_1,A1,0,12.67136759,0.55960943,-1.675483776,-1.203407705,-0.472076071,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,0.46104257,25.18690662,114.2004422,12,-8.505138678,-34.24054214,26.61065561,-7.915873234,0.201589454
2014,A,D32,A:D32,A.CaHe|NySi,2,4,4mu,A.A_2_6_1,A1,0,12.67136759,0.55960943,12.70333149,11.90629802,0.797033475,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,NA,12.75188561,35.30350274,14,3.818304575,16.28285723,8.294290427,3.818207595,NA
2014,A,D33,A:D33,A.CaHe|NySi,2,8,4mu,A.A_2_6_1,A1,0,12.67136759,0.55960943,48.18654348,46.79205066,1.394492812,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,NA,28.38724223,94.59125285,15,5.195196899,23.78001731,22.14152961,5.536444151,NA
2017,A,D32,A:D32,A.CaHe|NySi,2,4,4mu,A.A_2_6_1,A1,0,12.67136759,0.55960943,60.70257317,66.3058144,-5.603241231,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,0.525329489,24.99202896,112.2118716,14,5.173456413,30.85828217,26.00405397,7.02521702,0.438975165
2016,A,F22,A:F22,A.CaHe|NySi,2,0,1mu,A.A_2_6_2,A1,0,12.67136759,0.55960943,1.554605732,-4.544875987,6.099481719,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,0.670045045,18.0319897,70.31055286,6,1.570567449,16.64636237,16.32553924,3.804361787,NA
2016,A,C32,A:C32,A.CaHe|NySi,2,0,4mu,A.A_2_6_1,A1,0,12.67136759,0.55960943,138.9701502,117.4545675,21.51558271,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,0.277154758,38.44593851,205.398505,12,5.248206124,52.34340987,47.40934522,11.86009513,NA
2017,A,F22,A:F22,A.CaHe|NySi,2,0,1mu,A.A_2_6_2,A1,0,12.67136759,0.55960943,16.56585897,0.72524981,15.84060916,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,0.208595989,23.68646642,91.13360079,5,5.654476727,20.82304793,20.88571107,4.560171823,NA
2014,A,F22,A:F22,A.CaHe|NySi,2,0,1mu,A.A_2_6_2,A1,0,12.67136759,0.55960943,35.55660032,29.50584658,6.050753738,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,NA,24.56622129,72.53634813,14,8.294443404,29.14333059,16.97174507,6.788252046,NA
2015,A,F22,A:F22,A.CaHe|NySi,2,0,1mu,A.A_2_6_2,A1,0,12.67136759,0.55960943,5.839378873,12.51549858,-6.676119712,0.167588475,0.465494104,0.828161858,0.682711781,228.462333,228.462333,NA,16.46142225,53.66419049,8,-8.104799038,-18.87215764,12.52117746,-4.450567615,NA
2015,A,H15,A:H15,A.CaHe|RhCh,2,0,1mu,A.C_2_7_1,A3,0,10.85324225,0.533232944,-2.995271354,5.059192602,-8.054463956,0.473262795,0.465494104,1.206548874,0.995999535,217.958513,217.958513,NA,7.030758954,13.09644061,12,1.689158744,4.390633046,3.082946778,1.032671147,NA
2013,A,H15,A:H15,A.CaHe|RhCh,2,0,1mu,A.C_2_7_1,A3,0,10.85324225,0.533232944,-2.591941833,9.564216315,-12.15615815,0.473262795,0.465494104,1.206548874,0.995999535,217.958513,217.958513,NA,4.096134024,6.006855464,12,NA,NA,1.414999033,NA,NA
2014,A,H15,A:H15,A.CaHe|RhCh,2,0,1mu,A.C_2_7_1,A3,0,10.85324225,0.533232944,-4.432328488,4.257584418,-8.689912905,0.473262795,0.465494104,1.206548874,0.995999535,217.958513,217.958513,NA,5.34160021,8.70580756,12,1.245466186,2.698952096,2.050275631,0.635276598,NA
2016,A,H15,A:H15,A.CaHe|RhCh,2,0,1mu,A.C_2_7_1,A3,0,10.85324225,0.533232944,0.641945007,4.038597687,-3.396652679,0.473262795,0.465494104,1.206548874,0.995999535,217.958513,217.958513,0.954552728,8.528931709,22.45156173,9,1.498172755,9.355121126,5.276649867,2.19370309,NA
2017,A,H15,A:H15,A.CaHe|RhCh,2,0,1mu,A.C_2_7_1,A3,0,10.85324225,0.533232944,NA,NA,NA,0.473262795,0.465494104,1.206548874,0.995999535,217.958513,217.958513,1,10.82983997,30.98053655,9,2.300908259,8.52897482,7.272920337,1.996270469,NA
2015,A,L12,A:L12,A.CaSc,1,2,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,3.976311496,3.992788053,15,1.545916308,1.649740192,0.940789462,0.388621124,NA
2015,A,M11,A:M11,A.CaSc,1,8,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,4.283096615,5.149323992,14,1.522721599,2.446292498,1.212997132,0.576065574,NA
2017,A,M11,A:M11,A.CaSc,1,8,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,0,8.196930982,14.96176042,14,1.94322092,5.762943593,3.520679192,1.355141845,1.413010189
2013,A,M12,A:M12,A.CaSc,1,4,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,0.614841946,0.204178905,15,NA,NA,0.048126781,NA,NA
2013,A,L12,A:L12,A.CaSc,1,2,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,1.445650724,1.191690632,15,NA,NA,0.280863059,NA,NA
2013,A,L11,A:L11,A.CaSc,1,0,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,3.599375573,4.103721979,16,NA,NA,0.966890484,NA,NA
2014,A,M12,A:M12,A.CaSc,1,4,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,0.667271248,0.234724719,15,0.052429301,0.030545814,0.055326306,0.007199525,NA
2014,A,G17,A:G17,A.CaSc,1,0,1mu,A.A_1_16_2,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,0.710894257,0.40761316,13,0.310862242,0.207798496,0.096073031,0.048975547,NA
2016,A,L12,A:L12,A.CaSc,1,2,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,0,5.437959409,7.630476513,15,1.461647913,3.63768846,1.796961991,0.856172529,NA
2015,A,G17,A:G17,A.CaSc,1,0,1mu,A.A_1_16_2,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,0.937629405,0.632581196,13,0.226735147,0.224968037,0.149091259,0.053018228,NA
2015,A,M12,A:M12,A.CaSc,1,4,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,0.860947108,0.336592756,14,0.193675861,0.101868037,0.07933641,0.024010104,NA
2017,A,G17,A:G17,A.CaSc,1,0,1mu,A.A_1_16_2,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,0,1.879009174,2.41610281,12,0.552657723,1.192663903,0.569107514,0.280808477,NA
2013,A,M11,A:M11,A.CaSc,1,8,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,1.414641038,0.993045015,13,NA,NA,0.234043724,NA,NA
2016,A,G17,A:G17,A.CaSc,1,0,1mu,A.A_1_16_2,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,0,1.326351452,1.223438907,13,0.388722047,0.59085771,0.288299037,0.139207778,NA
2015,A,L11,A:L11,A.CaSc,1,0,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,9.663947598,14.42088733,16,2.451943593,4.424729171,3.393091849,1.040024731,NA
2017,A,M12,A:M12,A.CaSc,1,4,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,0,1.902264967,1.447722695,12,0.892536717,0.903430069,0.341178728,0.212890445,2.509506096
2016,A,M11,A:M11,A.CaSc,1,8,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,0,6.253710062,9.198816824,13,1.970613447,4.049492833,2.165537346,0.952540214,NA
2016,A,M12,A:M12,A.CaSc,1,4,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,0,1.00972825,0.544292626,14,0.148781142,0.20769987,0.128288283,0.048951874,NA
2013,A,G17,A:G17,A.CaSc,1,0,1mu,A.A_1_16_2,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,0.400032016,0.199814663,13,NA,NA,0.047097485,NA,NA
2017,A,L12,A:L12,A.CaSc,1,2,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,0,9.604348006,17.70804564,13,4.166388596,10.07756913,4.163606199,2.366644208,0.943890806
2016,A,L11,A:L11,A.CaSc,1,0,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,0,13.31869256,23.54822744,16,3.654744966,9.127340108,5.534351709,2.141259859,NA
2014,A,M11,A:M11,A.CaSc,1,8,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,2.760375016,2.703031494,14,1.345733977,1.709986479,0.636931558,0.402887834,NA
2014,A,L12,A:L12,A.CaSc,1,2,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,2.430395188,2.343047861,15,0.984744463,1.151357229,0.552168339,0.27130528,NA
2014,A,L11,A:L11,A.CaSc,1,0,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,NA,7.212004005,9.996158162,16,3.612628431,5.892436183,2.353067118,1.386176634,NA
2017,A,L11,A:L11,A.CaSc,1,0,4mu,A.A_1_16_1,A1,1,8.612378035,0.553719679,NA,NA,NA,0,0,0,0,0,0,0,19.11420095,37.17379289,16,5.795508391,13.62556545,8.722831408,3.1884797,NA
2017,A,G27,A:G27,A.CaSc|ChAx|QuSe|SaSe,4,2,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,10.3787036,-10.87115903,21.24986263,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,0.939284761,12.97761545,44.27206955,12,2.857015345,16.95513265,10.31162917,3.913679347,0.544479926
2016,A,G27,A:G27,A.CaSc|ChAx|QuSe|SaSe,4,2,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,3.581533711,-6.96445094,10.54598465,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,0.886173562,10.12060011,27.3169369,13,1.737624258,6.300140201,6.39794982,1.470506226,NA
2015,A,G27,A:G27,A.CaSc|ChAx|QuSe|SaSe,4,2,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,3.389269321,-4.889057657,8.278326978,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,8.382975852,21.01679669,13,1.309708841,5.198283147,4.927443593,1.214638683,NA
2013,A,N20,A:N20,A.CaSc|ChAx|QuSe|SaSe,4,0,1mu,A.A_4_4_2,A1,0.25,11.59548005,0.589205304,6.154385652,32.67635005,-26.5219644,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,9.022826606,18.6424833,13,NA,NA,4.372728216,NA,NA
2015,A,F26,A:F26,A.CaSc|ChAx|QuSe|SaSe,4,4,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,-27.10962881,5.275629335,-32.38525815,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,5.031360576,9.517512302,15,0.876423249,2.483107057,2.237829577,0.582942284,NA
2016,A,N20,A:N20,A.CaSc|ChAx|QuSe|SaSe,4,0,1mu,A.A_4_4_2,A1,0.25,11.59548005,0.589205304,24.85456029,54.64266078,-29.78810049,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,0.867941792,16.9146357,58.0302566,14,3.536889613,19.88284977,13.42321392,4.519908677,NA
2017,A,G26,A:G26,A.CaSc|ChAx|QuSe|SaSe,4,8,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,-37.21704027,-43.30841665,6.091376373,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,0.552301023,15.65173724,35.59192416,15,1.623423597,5.157690951,8.328850304,1.191560483,0.881718358
2016,A,F27,A:F27,A.CaSc|ChAx|QuSe|SaSe,4,0,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,80.59015994,18.77560033,61.81455961,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,0.855726076,31.93236483,141.2253936,15,4.722451526,41.37495963,32.7415554,9.46046566,NA
2017,A,F27,A:F27,A.CaSc|ChAx|QuSe|SaSe,4,0,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,133.59606,47.61230015,85.98375986,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,0.815829813,42.97611614,199.1884592,14,11.04375131,57.96306562,45.74723326,13.00567786,NA
2017,A,F26,A:F26,A.CaSc|ChAx|QuSe|SaSe,4,4,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,-10.73055152,-1.798678548,-8.931872976,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,0.787089126,11.78509373,39.05728264,12,7.004630041,29.08715283,8.930959569,6.591536998,0.47288741
2013,A,F26,A:F26,A.CaSc|ChAx|QuSe|SaSe,4,4,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,-14.07956294,-9.827232581,-4.252330356,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,4.595524206,8.196116401,15,NA,NA,1.928205278,NA,NA
2015,A,F27,A:F27,A.CaSc|ChAx|QuSe|SaSe,4,0,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,54.48541461,8.338488844,46.14692577,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,27.20991331,99.85043394,15,5.236030686,28.19652759,23.28108974,6.515972515,NA
2015,A,G26,A:G26,A.CaSc|ChAx|QuSe|SaSe,4,8,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,-18.54258705,-22.6422713,4.099684251,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,12.70756639,26.29668053,15,1.588821774,5.825777594,6.169377945,1.363630275,NA
2014,A,N20,A:N20,A.CaSc|ChAx|QuSe|SaSe,4,0,1mu,A.A_4_4_2,A1,0.25,11.59548005,0.589205304,10.90212689,36.25381716,-25.35169027,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,11.95177815,28.26968776,15,2.928951547,9.627204461,6.612914409,2.240186193,NA
2014,A,G27,A:G27,A.CaSc|ChAx|QuSe|SaSe,4,2,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,0.478379195,-4.013287324,4.491666519,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,7.073267011,15.81851355,13,1.518488456,4.630803575,3.71280491,1.083222574,NA
2013,A,F27,A:F27,A.CaSc|ChAx|QuSe|SaSe,4,0,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,28.87817099,-1.759777982,30.63794897,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,17.85993437,56.8145308,14,NA,NA,13.31224267,NA,NA
2016,A,F26,A:F26,A.CaSc|ChAx|QuSe|SaSe,4,4,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,-38.49230648,2.583952865,-41.07625934,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,0.803084025,4.78046369,9.970129816,13,-0.250896886,0.452617514,2.339422572,0.101592994,NA
2014,A,F26,A:F26,A.CaSc|ChAx|QuSe|SaSe,4,4,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,-22.71155448,-3.352090272,-19.35946421,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,4.154937326,7.034405245,15,-0.44058688,-1.161711156,1.654887294,-0.273317984,NA
2015,A,N20,A:N20,A.CaSc|ChAx|QuSe|SaSe,4,0,1mu,A.A_4_4_2,A1,0.25,11.59548005,0.589205304,14.06187018,88.90816224,-74.84629206,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,13.37774609,38.14740683,15,1.425967934,9.877719071,8.90330524,2.29039083,NA
2013,A,G27,A:G27,A.CaSc|ChAx|QuSe|SaSe,4,2,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,-0.060748801,-2.197317971,2.13656917,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,5.554778555,11.18770997,13,NA,NA,2.629582336,NA,NA
2013,A,G26,A:G26,A.CaSc|ChAx|QuSe|SaSe,4,8,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,-5.771640634,-7.301118203,1.529477568,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,9.303797795,16.45243272,15,NA,NA,3.868343863,NA,NA
2014,A,G26,A:G26,A.CaSc|ChAx|QuSe|SaSe,4,8,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,-11.26373085,-14.73436191,3.470631061,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,11.11874462,20.47090294,15,1.814946825,4.018470219,4.80574767,0.937403807,NA
2016,A,G26,A:G26,A.CaSc|ChAx|QuSe|SaSe,4,8,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,-30.67543484,-34.21703267,3.541597829,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,0.474337377,14.02831364,30.43423321,15,1.320747247,4.137552673,7.137289821,0.967911876,NA
2017,A,N20,A:N20,A.CaSc|ChAx|QuSe|SaSe,4,0,1mu,A.A_4_4_2,A1,0.25,11.59548005,0.589205304,29.84605181,82.75646334,-52.91041153,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,0.947164977,20.53986936,72.75376275,14,3.62523366,14.72350615,16.71302102,3.289807106,NA
2014,A,F27,A:F27,A.CaSc|ChAx|QuSe|SaSe,4,0,4mu,A.A_4_4_1,A1,0.25,11.59548005,0.589205304,34.77184684,1.236739399,33.53510744,1.026734937,1.022018625,2.060703827,1.34750961,368.467124,193.420344,NA,21.97388262,71.65390635,15,4.113948256,14.83937555,16.76511723,3.452874557,NA
2014,A,U16,A:U16,A.CaSc|CiCa,2,0,1mu,A.C_2_5_1,A3,1,9.923068973,0.544506103,-11.82292764,25.16003562,-36.98296326,0.217264517,0.097418773,0.987357081,0.514127745,256.103835,256.103835,NA,4.001904643,3.52433756,15,1.177250175,1.421505754,0.830067738,0.334676008,NA
2016,A,U16,A:U16,A.CaSc|CiCa,2,0,1mu,A.C_2_5_1,A3,1,9.923068973,0.544506103,-24.5727098,51.91697709,-76.48968689,0.217264517,0.097418773,0.987357081,0.514127745,256.103835,256.103835,0.31528534,7.433623614,9.684788315,15,1.816024981,4.078806334,2.278270719,0.958382725,NA
2013,A,U16,A:U16,A.CaSc|CiCa,2,0,1mu,A.C_2_5_1,A3,1,9.923068973,0.544506103,NA,NA,NA,0.217264517,0.097418773,0.987357081,0.514127745,256.103835,256.103835,NA,2.824654468,2.102831807,15,NA,NA,0.495391731,NA,NA
2015,A,U16,A:U16,A.CaSc|CiCa,2,0,1mu,A.C_2_5_1,A3,1,9.923068973,0.544506103,-16.94337271,36.64180179,-53.58517449,0.217264517,0.097418773,0.987357081,0.514127745,256.103835,256.103835,NA,5.617598633,5.605981981,15,1.61569399,2.081644421,1.319887994,0.489820256,NA
2017,A,U16,A:U16,A.CaSc|CiCa,2,0,1mu,A.C_2_5_1,A3,1,9.923068973,0.544506103,-39.551815,69.58530317,-109.1371182,0.217264517,0.097418773,0.987357081,0.514127745,256.103835,256.103835,0.853785432,9.777736131,15.24639376,15,2.344112517,5.561605441,3.583523678,1.305252958,NA
2014,A,H24,A:H24,A.CaSc|CiCa|LiFo|MeAz,4,0,1mu,A.C_4_3_1,A3,0.5,11.53391904,0.518358175,14.11171082,9.954822744,4.156888075,1.019264684,0.815320282,2.281271889,1.29395218,478.944855,240.2861788,NA,14.39017893,35.92333031,14,3.378878277,13.98834308,8.435042401,3.27653369,NA
2016,A,H24,A:H24,A.CaSc|CiCa|LiFo|MeAz,4,0,1mu,A.C_4_3_1,A3,0.5,11.53391904,0.518358175,44.12785094,30.46153154,13.6663194,1.019264684,0.815320282,2.281271889,1.29395218,478.944855,240.2861788,0.703618022,23.57480256,90.4643382,13,4.372312017,32.77127856,21.08920788,7.581826635,NA
2017,A,H24,A:H24,A.CaSc|CiCa|LiFo|MeAz,4,0,1mu,A.C_4_3_1,A3,0.5,11.53391904,0.518358175,68.90332143,56.73306985,12.17025158,1.019264684,0.815320282,2.281271889,1.29395218,478.944855,240.2861788,0.751973612,30.66997491,133.1712192,13,7.095172348,42.70688098,30.83337572,9.744167837,NA
2015,A,H24,A:H24,A.CaSc|CiCa|LiFo|MeAz,4,0,1mu,A.C_4_3_1,A3,0.5,11.53391904,0.518358175,26.96911121,20.51238957,6.456721639,1.019264684,0.815320282,2.281271889,1.29395218,478.944855,240.2861788,NA,19.20249054,57.69305965,13,4.812311615,21.76972933,13.50738125,5.072338847,NA
2013,A,H24,A:H24,A.CaSc|CiCa|LiFo|MeAz,4,0,1mu,A.C_4_3_1,A3,0.5,11.53391904,0.518358175,8.116345779,8.982428758,-0.866082979,1.019264684,0.815320282,2.281271889,1.29395218,478.944855,240.2861788,NA,11.01130065,21.93498723,13,NA,NA,5.158508711,NA,NA
2015,A,O26,A:O26,A.CaSc|QuSe,2,4,4mu,A.A_2_7_1,A1,0.5,10.71805309,0.623877273,5.038593799,37.28708435,-32.24849055,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,NA,5.787702245,7.582798889,16,1.680415744,2.805355488,1.7856951,0.660130852,NA
2014,A,O06,A:O06,A.CaSc|QuSe,2,0,1mu,A.A_2_7_2,A1,0.5,10.71805309,0.623877273,5.362818222,5.241176553,0.121641669,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,NA,3.323588366,5.750009383,8,1.291706208,3.349566862,1.353379083,0.787895131,NA
2017,A,P26,A:P26,A.CaSc|QuSe,2,0,4mu,A.A_2_7_1,A1,0.5,10.71805309,0.623877273,4.715237626,35.33055539,-30.61531777,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,0.920189026,14.80451988,27.24255468,15,5.85007119,13.52872524,6.402594076,3.174047947,NA
2016,A,P25,A:P25,A.CaSc|QuSe,2,2,4mu,A.A_2_7_1,A1,0.5,10.71805309,0.623877273,-7.067941969,-6.986906802,-0.081035167,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,0.51503006,2.2266244,1.937088813,16,0.67382629,0.873060654,0.456437608,0.205656523,NA
2014,A,P26,A:P26,A.CaSc|QuSe,2,0,4mu,A.A_2_7_1,A1,0.5,10.71805309,0.623877273,-1.87701701,4.812338728,-6.689355738,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,NA,4.226478327,4.106519347,16,2.087372246,2.473172869,0.96761257,0.582665579,NA
2013,A,O06,A:O06,A.CaSc|QuSe,2,0,1mu,A.A_2_7_2,A1,0.5,10.71805309,0.623877273,NA,NA,NA,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,NA,2.031882158,2.400442522,9,NA,NA,0.565483953,NA,NA
2013,A,P26,A:P26,A.CaSc|QuSe,2,0,4mu,A.A_2_7_1,A1,0.5,10.71805309,0.623877273,-1.045857967,0.492427547,-1.538285514,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,NA,2.139106081,1.633346478,16,NA,NA,0.384946991,NA,NA
2013,A,O25,A:O25,A.CaSc|QuSe,2,8,4mu,A.A_2_7_1,A1,0.5,10.71805309,0.623877273,0.483039951,2.032606597,-1.549566646,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,NA,2.964775035,2.532221276,16,NA,NA,0.596740294,NA,NA
2016,A,O25,A:O25,A.CaSc|QuSe,2,8,4mu,A.A_2_7_1,A1,0.5,10.71805309,0.623877273,0.526515551,5.151474447,-4.624958896,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,0.306150521,9.172874305,13.62480394,16,2.037172851,4.666608861,3.206432487,1.09660452,NA
2014,A,O26,A:O26,A.CaSc|QuSe,2,4,4mu,A.A_2_7_1,A1,0.5,10.71805309,0.623877273,2.719404204,24.57126432,-21.85186011,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,NA,4.107286501,4.777443401,16,1.278005897,2.018353405,1.125564249,0.475404094,NA
2013,A,O26,A:O26,A.CaSc|QuSe,2,4,4mu,A.A_2_7_1,A1,0.5,10.71805309,0.623877273,1.362709969,10.73930005,-9.376590076,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,NA,2.829280605,2.759089997,16,NA,NA,0.650160154,NA,NA
2016,A,P26,A:P26,A.CaSc|QuSe,2,0,4mu,A.A_2_7_1,A1,0.5,10.71805309,0.623877273,-0.497914762,21.0312225,-21.52913726,0.674001028,0.716629459,1.931421634,1.518027517,95.387921,95.387921,0.500857633,8.954448688,13.71382943,16,2.597509401,5.788719369,3.228546129,1.361855873,NA
